23.97,3.04
23.90,3.12
23.78,3.16
23.69,3.24
23.49,3.24
23.35,3.22
23.29,3.12
23.15,3.05
22.99,3.19
22.79,3.22
22.69,3.18
22.52,3.09
22.50,3.03
22.50,3.08
22.28,3.16
22.08,3.22
21.91,3.19
21.83,3.18
21.68,3.22
21.49,3.33
21.33,3.33
21.15,3.29
21.04,3.24
20.89,3.18
20.69,3.27
20.49,3.33
20.37,3.27
20.23,3.25
20.01,3.30
19.93,3.35
19.85,3.31
19.73,3.36
19.68,3.24
19.64,3.28
19.43,3.24
19.30,3.23
19.28,3.15
19.21,3.12
19.13,3.18
19.00,3.26
18.87,3.24
18.76,3.25
18.85,3.18
18.75,3.18
18.68,3.16
18.54,3.21
18.47,3.19
18.45,3.14
18.33,3.09
18.30,3.12
18.29,3.11
18.25,3.14
18.25,3.13
18.33,3.21
18.31,3.12
18.29,3.14
18.40,3.06
18.36,3.07
18.38,3.04
18.33,3.11
18.34,3.17
18.47,3.11
18.54,3.25
18.56,3.24
18.47,3.25
18.43,3.27
18.53,3.25
18.49,3.26
18.34,3.26
18.27,3.42
18.24,3.55
18.20,3.57
18.17,3.55
18.14,3.58
17.82,3.67
17.68,3.74
17.57,3.90
17.54,4.02
17.39,4.07
17.29,4.10
17.01,4.01
16.99,4.26
16.89,4.35
16.68,4.41
16.51,4.57
16.30,4.65
16.24,4.78
16.21,4.92
15.98,4.99
15.72,5.37
15.61,5.46
15.68,5.55
15.71,5.73
15.59,5.88
15.54,6.08
15.48,6.11
15.54,6.27
15.57,6.46
15.51,6.71
15.30,7.32
15.21,7.59
15.30,8.07
15.45,8.45
15.39,8.67
15.16,9.15
14.89,9.37
14.78,9.82
14.57,10.21
13.96,10.36
13.34,10.75
12.90,11.06
12.69,11.56
12.40,11.98
12.41,12.28
13.07,12.79
13.91,12.98
14.61,13.39
16.01,13.52
18.03,13.45
20.76,13.76
23.65,13.79
26.38,13.98
29.22,14.13
32.39,14.22
35.93,14.66
39.36,15.03
42.33,15.57
45.28,16.10
48.47,16.18
52.00,16.74
55.25,16.92
58.06,17.45
60.96,17.62
63.86,17.68
66.88,17.92
69.36,17.93
71.49,18.16
73.50,18.50
75.94,18.43
78.55,18.94
81.06,19.03
82.94,19.47
84.96,19.70
86.98,19.76
88.89,20.17
90.34,20.29
90.94,20.38
91.01,20.44
90.82,20.20
90.66,20.28
89.82,20.23
88.26,20.12
86.18,20.05
84.05,19.65
81.77,19.67
78.85,19.44
75.25,19.28
71.57,19.47
68.28,19.20
65.49,19.50
62.56,19.47
58.99,19.48
55.06,19.57
51.21,19.30
47.42,19.55
43.22,19.40
39.42,19.52
37.69,19.55
37.57,19.26
38.73,19.44
40.71,19.36
43.81,19.40
47.20,19.52
50.66,19.23
54.02,19.57
57.89,19.57
62.74,19.72
67.90,19.94
72.96,19.65
77.70,19.96
82.34,19.93
86.97,20.03
91.21,20.17
94.77,20.00
97.33,20.15
99.42,20.17
101.48,20.08
103.35,20.02
104.46,19.65
105.01,19.78
105.12,19.77
105.33,19.90
104.99,20.05
103.87,19.85
102.14,20.01
99.88,20.02
97.53,20.43
94.69,20.35
91.18,20.05
86.93,20.16
82.54,20.15
78.31,20.20
74.44,20.21
71.10,19.85
67.91,20.07
65.38,19.93
63.81,19.77
62.86,19.82
62.24,19.57
61.51,19.59
61.08,19.42
61.13,19.30
61.31,19.44
61.23,19.29
60.77,19.42
60.37,19.53
60.10,19.51
59.84,19.63
59.30,19.44
58.50,19.58
57.53,19.49
56.59,19.34
55.87,19.11
55.12,18.46
54.18,17.83
53.49,16.68
52.95,15.41
52.43,14.18
51.79,12.98
51.08,11.96
50.37,10.94
49.55,10.04
48.69,9.20
47.84,8.39
46.75,7.72
45.57,7.21
44.44,6.61
43.39,6.09
42.32,5.67
41.12,5.39
39.89,5.11
38.80,4.84
37.81,4.77
36.74,4.61
35.69,4.39
34.69,4.21
33.76,4.00
32.91,3.88
32.13,3.74
31.25,3.65
30.46,3.56
29.73,3.53
29.02,3.46
28.42,3.40
27.83,3.27
27.14,3.21
26.55,3.17
26.09,3.11
25.53,3.11
25.02,3.16
24.61,3.12
24.20,3.06
23.93,3.06
23.48,3.06
23.00,3.05
22.54,3.13
22.12,3.11
21.80,3.08
21.44,3.06
21.15,3.06
20.92,3.10
20.71,3.00
20.58,2.91
20.32,2.93
20.09,2.80
19.74,2.78
19.50,2.74
19.34,2.76
19.16,2.75
18.96,2.83
18.73,2.81
18.48,2.69
18.33,2.66
18.17,2.70
17.96,2.68
17.70,2.63
17.55,2.64
17.42,2.78
17.21,2.78
16.98,2.73
16.75,2.71
16.45,2.71
16.19,2.69
16.02,2.71
15.78,2.70
15.52,2.79
15.33,2.70
15.04,2.71
14.87,2.74
14.61,2.76
14.39,2.83
14.29,2.88
14.17,2.90
14.00,2.88
13.88,2.85
13.71,2.80
13.60,2.83
13.57,2.84
13.42,2.90
13.28,2.92
13.21,2.85
13.17,2.87
13.15,2.75
13.15,2.73
13.06,2.73
13.14,2.90
13.18,2.85
13.20,2.73
13.20,2.72
13.26,2.81
13.21,2.78
13.31,2.79
13.39,2.86
13.59,2.88
13.62,2.91
13.79,2.91
13.84,2.88
13.89,2.93
13.97,2.85
14.01,2.80
14.09,2.83
14.21,2.84
14.33,2.80
14.27,2.74
14.24,2.73
14.26,2.81
14.25,2.77
14.35,2.81
14.35,2.77
14.32,2.78
14.26,2.80
14.32,2.80
14.33,2.78
14.33,2.71
14.36,2.78
14.31,2.76
14.37,2.83
14.39,2.79
14.39,2.76
14.33,2.77
14.30,2.81
14.22,2.83
14.17,2.78
14.14,2.71
14.25,2.66
14.09,2.75
14.11,2.76
14.05,2.73
14.15,2.80
14.03,2.76
13.95,2.81
13.96,2.79
13.90,2.74
13.92,2.72
13.88,2.69
13.70,2.75
13.68,2.73
13.64,2.75
13.55,2.78
13.52,2.72
13.42,2.75
13.32,2.84
13.26,2.79
13.22,2.78
13.15,2.76
13.14,2.71
13.00,2.70
12.96,2.73
12.97,2.73
12.80,2.77
12.82,2.81
12.75,2.79
12.68,2.78
12.64,2.79
12.60,2.84
12.54,2.88
12.43,2.94
12.45,2.88
12.41,2.81
12.34,2.76
12.31,2.75
12.31,2.79
12.33,2.84
12.26,2.87
12.28,2.86
12.20,2.93
12.13,2.85
12.14,2.92
12.09,2.91
11.98,3.08
11.73,3.12
11.64,3.06
11.64,3.01
11.47,3.06
11.28,3.05
11.03,3.16
10.76,3.08
10.62,3.13
10.46,3.15
10.28,3.17
9.90,3.27
9.46,3.33
9.28,3.53
9.15,3.68
8.84,3.72
8.53,3.80
8.25,3.71
8.17,3.76
8.03,3.90
7.80,4.00
7.63,4.23
7.49,4.39
7.54,4.71
7.61,4.83
7.68,5.13
7.64,5.49
7.84,5.69
8.00,6.07
8.30,6.25
8.43,6.48
8.23,6.99
8.35,7.31
8.73,7.76
8.95,8.12
8.93,8.36
8.83,8.85
8.96,9.09
9.34,9.46
9.45,9.84
9.60,10.04
10.17,10.58
10.79,10.82
11.21,11.24
11.43,11.48
11.85,11.52
12.57,11.79
13.03,11.87
13.13,12.01
13.45,12.01
14.38,11.97
15.67,11.96
16.80,12.05
17.57,12.16
18.15,12.14
18.82,12.06
19.41,12.13
19.67,11.94
19.50,11.95
19.38,11.87
19.28,11.78
19.15,11.88
18.36,11.70
17.18,11.60
16.27,11.51
15.30,11.27
14.52,11.47
13.87,11.40
13.75,11.46
13.78,11.32
13.83,11.18
14.01,11.14
14.39,11.23
15.28,11.23
15.93,11.20
16.20,11.05
16.14,11.18
16.24,11.27
16.56,11.33
16.70,11.39
16.46,11.31
16.09,11.28
15.68,11.24
15.54,11.29
15.28,11.45
14.73,11.36
14.51,11.51
14.14,11.45
14.14,11.61
14.03,11.66
13.64,11.60
13.69,11.74
13.62,11.86
13.59,11.77
13.36,11.84
13.17,11.77
13.25,11.71
13.42,11.76
13.36,11.85
13.23,11.87
13.42,11.75
13.94,11.78
14.44,11.87
14.48,11.90
14.60,12.01
14.97,11.94
15.85,12.02
16.61,12.16
16.84,12.28
17.08,12.37
68.13,13.69
174.81,21.60
271.89,31.17
348.36,41.37
397.90,51.67
443.82,61.12
479.52,69.66
516.83,76.91
540.94,82.56
555.48,86.38
606.05,89.81
653.96,93.05
727.96,96.52
774.97,98.96
806.44,99.44
841.94,98.03
858.83,95.93
901.22,93.82
922.46,91.28
933.74,87.17
953.09,81.73
952.04,76.45
957.43,71.58
935.12,65.87
909.71,60.12
895.93,55.52
887.90,51.96
893.13,48.35
878.24,44.83
859.10,42.45
849.99,40.97
831.40,39.55
836.10,37.83
833.01,36.37
822.22,35.49
820.78,35.18
809.82,34.76
818.11,33.67
819.67,32.66
811.35,32.25
812.13,32.23
802.49,31.91
812.21,31.08
815.96,30.07
808.84,29.56
810.70,29.50
800.77,29.42
810.27,28.53
814.04,27.81
805.99,27.34
808.91,27.41
799.63,27.34
805.55,26.62
802.47,25.92
756.95,26.46
703.46,29.16
651.33,32.84
602.81,37.24
558.44,42.30
518.71,47.54
482.83,52.32
450.68,56.71
421.66,60.59
395.41,63.92
372.05,66.75
350.76,68.77
331.47,70.22
313.58,70.94
297.26,71.25
282.35,71.10
268.27,70.41
255.25,69.30
242.91,67.97
231.47,66.20
220.81,64.23
210.81,62.04
201.39,59.67
192.31,57.03
183.76,54.42
175.74,51.85
168.04,49.19
160.90,46.49
154.00,43.65
147.47,41.05
141.21,38.43
135.38,35.98
129.89,33.61
124.56,31.10
119.53,28.87
114.89,26.67
110.43,24.64
106.27,22.72
102.21,20.76
98.51,19.02
95.09,17.41
91.88,15.94
88.80,14.51
85.76,13.22
83.00,12.07
80.37,10.99
77.90,10.02
75.51,9.24
73.36,8.59
71.19,7.92
69.08,7.37
67.11,6.82
65.17,6.42
63.34,6.10
61.58,5.77
59.86,5.49
58.18,5.24
56.48,5.07
54.92,4.93
53.38,4.75
51.96,4.62
50.58,4.48
49.23,4.46
47.94,4.40
46.64,4.34
45.40,4.21
44.30,4.20
43.17,4.18
42.14,4.17
41.06,4.09
40.03,4.04
38.97,4.01
37.97,4.04
36.90,4.02
35.94,3.99
35.08,3.94
34.37,3.88
33.54,3.93
32.79,4.04
32.02,4.00
31.36,3.98
30.68,3.91
30.02,3.99
29.40,3.89
28.88,3.85
28.36,3.81
27.78,3.73
27.24,3.79
26.76,3.80
26.34,3.79
26.06,3.73
25.77,3.62
25.37,3.61
24.96,3.68
24.46,3.72
24.15,3.60
23.81,3.57
23.54,3.59
23.30,3.61
23.04,3.65
22.90,3.56
22.72,3.53
22.53,3.54
22.19,3.54
21.97,3.52
21.86,3.48
21.69,3.45
21.52,3.55
21.40,3.56
21.30,3.46
21.32,3.42
21.22,3.43
21.25,3.44
21.28,3.40
21.31,3.39
21.43,3.40
21.43,3.33
21.41,3.43
21.29,3.45
21.33,3.44
21.38,3.41
21.39,3.32
21.29,3.32
21.27,3.28
21.27,3.42
21.29,3.39
21.16,3.29
21.10,3.33
21.00,3.36
20.93,3.37
20.81,3.37
20.72,3.32
20.68,3.27
20.56,3.28
20.56,3.26
20.57,3.24
20.53,3.21
20.49,3.16
20.45,3.18
20.38,3.22
20.38,3.21
20.42,3.28
20.33,3.29
20.17,3.35
20.04,3.39
20.00,3.31
19.87,3.27
19.78,3.32
19.55,3.38
19.32,3.32
19.22,3.35
19.15,3.33
19.05,3.24
18.83,3.28
18.80,3.24
18.61,3.15
18.57,3.16
18.49,3.12
18.50,3.12
18.43,3.18
18.38,3.29
18.39,3.25
18.38,3.22
18.29,3.22
18.39,3.32
18.45,3.23
18.60,3.22
18.62,3.18
18.71,3.21
18.87,3.15
19.10,3.13
19.44,3.08
19.74,3.04
19.98,3.05
20.28,3.08
20.64,3.16
20.94,3.17
21.23,3.15
21.60,3.14
22.05,3.04
22.39,3.16
22.75,3.18
23.08,3.10
